index,"IC50, mM","CC50, mM",SI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
74,7.830638940984389,102.5813701268955,13.1,4.067954463061543,4.067954463061543,0.7158044071495545,0.7158044071495545,0.595325193316209,19.0,255.405,230.2049999999999,255.1986998,102,0,0.01642388058943642,-0.3126779223013488,0.3126779223013488,0.01642388058943642,1.315789473684211,2.105263157894737,2.736842105263158,14.84468817006252,9.85398203258799,2.136689268793861,-2.219327198982946,2.271393336000858,-2.215011481446052,5.154843167558235,0.5281062423587678,2.451040267562802,1.654344797276093,430.2633221039536,13.50178923218363,11.99119935263322,11.99119935263322,9.25402019542349,7.334099086663817,7.334099086663817,5.592401181114943,5.592401181114943,3.987219593721363,3.987219593721363,2.622954896601481,2.622954896601481,-1.34,25882.98522546319,14.07723674854019,7.298423024403907,4.679921691398863,116.9755334579666,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.13300019287896,50.63313763516562,6.544756405912575,0.0,0.0,0.0,0.0,5.316788604006331,5.917906046161393,32.60702369139466,13.08951281182515,59.69645168457595,0,0.0,5.316788604006331,0.0,0.0,0.0,13.08951281182515,6.42082162292601,5.917906046161393,31.74965356016565,54.13300019287896,0.0,0.0,0,12.03,0.0,0.0,0.0,0.0,5.917906046161393,19.51033443475116,30.39902089054429,5.573104530069267,0.0,55.22731693643738,0.0,0.0,0.0,0.0,3.556933106575964,4.326730004211933,0.7158044071495545,10.67392314630303,7.225498266047057,8.334444403045802,0.0,0.4444444444444444,19,1,1,1,0,1,1,0,1,1,1,1,6,0,0,0,2,4.121300000000003,83.25370000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,41.17521551482121,77.48426919607263,1.881818181818182,10.20718411438649,10.20718411438649,0.7885185185185186,0.7885185185185186,0.5958337266168852,11.21428571428571,267.147,260.091,265.940097944,70,0,0.142386749225717,-0.2985631461312926,0.2985631461312926,0.142386749225717,1.285714285714286,2.071428571428572,2.785714285714286,79.91873104688422,10.23497181777678,2.051382029175532,-1.871988939240073,2.354744093645353,-1.647759640440015,9.104461099995154,-0.1035667238233902,2.536563500540409,2.619239873736491,498.9568824872752,9.966255326250886,7.235912938264335,9.638406058306765,6.825698502695489,4.115624857815098,5.725119708300176,2.771654016615233,4.648429242659412,1.885940629201734,4.138757125832395,1.266831463279615,3.128543426885142,-0.9300000000000002,2516.270992536086,9.6183800411083,4.067252415616685,1.651674636269617,94.18772393833437,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.33678587793474,18.19910120538483,34.14835118007872,19.43601084046761,0.0,4.794537184071822,49.71505453678142,0.0,0.0,0.0,0.0,0.0,39.69135509021403,0,0.0,0.0,0.0,0.0,27.26672977588409,6.286160523129555,4.794537184071822,0.0,4.877147193701299,34.81420789651273,0.0,16.16216423776778,0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,15.63602723266327,16.16216423776778,11.33678587793474,18.2087542437571,28.06267803487257,0.0,2.29270738851096,5.196529195011338,11.28894337364575,1.197267573696145,0.0,0.0,8.15545524691358,4.119097222222222,0.0,0.0,0.0,14,0,1,0,0,0,1,1,2,2,0,3,2,0,0,0,2,3.875900000000002,64.62300000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76,11.33936839718028,22.04877188340609,1.944444444444444,5.38275462962963,5.38275462962963,0.1197916666666665,0.1197916666666665,0.6518705272097799,29.5,317.4760000000001,290.26,317.214349864,124,0,0.09985880185614507,-0.2806295097700339,0.2806295097700339,0.09985880185614507,0.875,1.416666666666667,1.833333333333333,14.85785131670817,9.699488957512933,2.593490654117969,-2.348907408031609,2.638719461204261,-2.324396099855424,5.942460400522124,0.1934207140636291,2.942286323630805,1.791247006712237,704.6196576531399,16.7862462825598,14.99673716933511,14.99673716933511,11.52180494062434,9.192801658441773,9.192801658441773,8.293214406703115,8.293214406703115,7.027774681735167,7.027774681735167,4.89168213412154,4.89168213412154,-1.89,477121.1502399714,15.62686224578402,5.581317680053395,2.251692723534908,145.3865207627254,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,81.43488228368797,41.72226436773019,11.12667547216748,6.041840829147961,0.0,5.711685002770702,0.0,0.0,21.74029171759062,46.07551729699786,0.0,71.7905736680101,0,0.0,0.0,0.0,0.0,0.0,5.711685002770702,0.0,16.74788698495495,57.20242028039185,65.65607541725177,0.0,0.0,0,12.36,0.0,0.0,0.0,11.45683129854474,5.41499046939678,5.917906046161393,36.10105285494272,0.0,0.0,81.43488228368797,4.992404732635669,0.0,0.0,5.38275462962963,0.0,4.671928618669691,0.7994876963130929,21.62235447110943,3.836634070294785,7.353507180650038,0.0,0.4347826086956522,24,0,1,2,0,2,2,0,2,1,0,1,3,2,0,2,4,6.063200000000005,101.3910000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,24.23020634443722,390.1063221454394,16.1,5.100343440842005,5.100343440842005,0.3931326131596823,0.3931326131596823,0.3437564012025575,40.86666666666667,412.7060000000002,364.3220000000002,412.381749536,170,0,0.03884364516117312,-0.2935255148336801,0.2935255148336801,0.03884364516117312,0.6,0.9666666666666667,1.266666666666667,14.82079096030677,9.70051247718576,2.600543842581937,-2.342777470442442,2.644734523021206,-2.321929688574856,5.944502023903319,0.1934930591810876,3.2070478987235,1.082778955937214,639.4276515236648,21.62310957574326,20.94862266599083,20.94862266599083,14.1277936432767,13.2042261209518,13.2042261209518,12.76518430455453,12.76518430455453,11.19599066122574,11.19599066122574,7.693799916612734,7.693799916612734,-0.66,5830368.181208741,22.53096382017134,8.036836583231263,3.432297610416377,186.3600084741413,0.0,0.0,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,0.0,67.22570968984778,74.03236601452443,35.34286375616011,0.0,0.0,11.4233700055414,0.0,0.0,43.48058343518124,118.5922826732559,13.08951281182515,0.0,0,0.0,0.0,0.0,0.0,0.0,24.51288281736655,0.0,33.49577396990991,118.5922826732559,9.984809465271338,0.0,0.0,0,24.72,0.0,0.0,0.0,0.0,21.65996187758712,24.92532490414794,77.04985947511214,11.4233700055414,0.0,41.54242319814374,9.984809465271338,0.0,0.0,10.20068688168401,0.0,4.843239881778019,1.773883303674473,0.0,16.1464875798146,17.0357023530489,0.0,0.9285714285714286,30,0,2,4,0,4,0,0,0,2,0,2,9,4,0,4,4,7.90140000000001,130.7640000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
78,295.1818935426501,737.9547338566252,2.5,13.23308338844797,13.23308338844797,0.04387093726379443,-0.1497676498285265,0.4677468829672994,27.5,406.5320000000002,388.3880000000002,406.080969816,140,0,0.2048345153523667,-0.3613902811757753,0.3613902811757753,0.2048345153523667,1.214285714285714,2.107142857142857,2.857142857142857,32.13477968435652,9.86107949102136,2.554056000790672,-2.211410090815511,2.493121462363436,-2.32568784793498,7.188258721480211,0.03506695271026968,3.520258626712828,1.395318277801054,1073.419097918203,18.71696770287794,15.07694392669053,16.70993708854598,13.71707659918887,9.483641773859897,11.17979116604252,7.63014424955005,9.555359249914826,5.933578885119552,7.925091196792809,4.591161856379407,6.42649390025284,-2.279999999999999,8317399.54354144,16.65426513671875,6.107689715573311,2.448199668311459,170.658249589946,9.636772684650527,16.17212599953345,5.131558479839333,5.783244946364939,0.0,0.0,4.794537184071822,4.983978520947209,0.0,11.33678587793474,59.88702850237216,17.86725146185353,18.02611394377097,17.52586998736218,9.53140013787187,33.58837518207375,0.0,4.983978520947209,5.917906046161393,18.125838821658,17.98942254267563,70.43727114876324,0,10.57107518854976,4.899909730850478,5.131558479839333,0.0,22.67357175586947,35.56175347786929,4.736862953800049,5.917906046161393,21.65595749239613,59.99667246336494,0.0,10.57107518854976,0,42.43000000000001,0.0,4.794537184071822,0.0,11.38429575734863,17.58532392560669,40.09011529684155,11.33678587793474,11.33678587793474,47.84463224969718,17.05194994451824,9.720841474747257,6.220803875958096,3.13509669994541,22.24027065224238,2.952466001577654,1.360847232698559,0.5622622832547974,13.52482925760011,5.824625180900364,1.762132149155959,0.0,0.2727272727272727,28,0,4,0,3,3,1,2,3,6,0,6,4,0,2,2,6,4.636300000000004,112.3655,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
79,31.00010372768347,34.99965022060225,1.129017197105284,12.93489115748202,12.93489115748202,0.04802862811791364,-0.4761418965734443,0.3827520348636417,49.13333333333333,414.5420000000001,380.2700000000002,414.2406241879999,164,0,0.3178897323890847,-0.4685872615249101,0.4685872615249101,0.3178897323890847,1.133333333333333,1.866666666666667,2.533333333333333,16.58688562687957,9.344313736380645,2.726237280092882,-2.677344822972819,2.739075866487082,-2.646743327434743,5.980113692891826,-0.1963848382250225,3.023763656149226,1.646946435912873,857.6002950217461,21.63746372257519,18.82533402376599,18.82533402376599,14.09786053032369,11.66519189061573,11.66519189061573,11.40946087226501,11.40946087226501,10.05802560108296,10.05802560108296,8.981266112520636,8.981266112520636,-1.65,6242348.404664147,20.26371900747476,6.19845309759933,2.219272993624856,178.4907597326628,9.473725907600098,0.0,0.0,0.0,0.0,17.90791586385555,14.38361155221547,0.0,0.0,0.0,38.84115785890103,68.11445996836302,5.41499046939678,24.3606001029971,23.85733745981556,17.90791586385555,0.0,0.0,51.75240768515869,66.21987853631855,7.109797541277533,11.64912463690315,0,0.0,0.0,0.0,0.0,0.0,25.01771340513308,23.85733745981556,51.75240768515869,66.21987853631855,11.64912463690315,0.0,0.0,0,69.67000000000002,5.41499046939678,14.38361155221547,0.0,52.40952098729467,11.83581209232279,38.52492973755606,12.6829020713468,0.0,0.0,33.77096890559638,9.473725907600098,10.5035089224765,0.0,38.51534270948074,0.0,0.4987519815024777,-0.4054357433591742,0.0,7.985275809397833,8.824370845904937,1.494852141263352,0.8,30,0,5,5,1,6,0,0,0,5,0,5,2,3,1,4,6,4.300200000000004,109.8350000000001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,459.1728428105993,692.2203660461296,1.507537688442211,15.41314303036029,15.41314303036029,0.06377642816020379,-1.586294459141681,0.4594600243417706,14.12903225806452,433.3820000000002,415.2380000000001,433.113707336,162,0,0.3455269404252381,-0.4621882175777492,0.4621882175777492,0.3455269404252381,1.064516129032258,1.741935483870968,2.387096774193548,19.16056330131223,10.03141135042168,2.321756181011968,-2.292380415943826,2.355643257681561,-2.373854263338641,5.993752741413605,0.05236423741263569,2.782789079373822,2.074866653503125,1203.722424842586,22.12059138570063,16.54463371872782,16.54463371872782,14.95159616038172,9.677445552951099,9.677445552951099,6.815904194780074,6.815904194780074,4.982576810773748,4.982576810773748,3.552887435545573,3.552887435545573,-3.329999999999999,11252485.92135599,20.92317746079329,8.425830723439432,3.544614108065225,174.3303168666356,18.79078657550392,11.07361048914836,34.35838157535137,5.428790391900541,0.0,5.969305287951849,4.794537184071822,17.96578232709628,0.0,0.0,30.33183534230805,6.923737199690624,18.65296430352215,19.82064589353875,31.85665917174973,22.62593591874245,0.0,0.0,0.0,6.923737199690624,37.81006843621439,63.5702769331151,0,11.32369891057144,10.32870012275102,18.85863141770802,0.0,0.0,38.87946399331575,9.473725907600098,17.45166252313768,17.28172587545944,39.54352346343322,0.0,22.29294326667848,0,68.98,51.06984032547767,13.97948941581846,8.78083009534964,44.23385761593534,0.0,0.0,23.95638106746432,18.19910120538483,0.0,0.0,13.89087684465344,60.95422152752794,0.0,26.85826295838201,-0.9770892384731662,-2.960183741706559,-5.692015912144881,8.004270985847082,0.0,2.145866753900907,0.0,0.2727272727272727,31,0,6,0,1,1,2,1,3,6,0,9,4,0,1,1,4,3.890600000000004,106.7825000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,38.7531749589123,627.9881966233378,16.20481927710843,15.31383545935719,15.31383545935719,0.2292552175191067,-1.413598804561106,0.4968742482274465,10.96774193548387,428.347,414.2350000000001,428.0819926080001,158,0,0.3452619273720742,-0.5041257423501712,0.5041257423501712,0.3452619273720742,1.161290322580645,1.870967741935484,2.451612903225806,19.14568502811937,10.02966995602831,2.301998713589218,-2.135172181017458,2.368811225460008,-2.191868091029054,6.00350795704921,0.05980870431484275,3.307852454299292,2.139645365619078,1362.136809361538,22.28372809251716,16.18026306916503,16.18026306916503,14.88344781295986,8.803915618196397,8.803915618196397,6.354649478425435,6.354649478425435,4.676572075829504,4.676572075829504,3.181957104572318,3.181957104572318,-4.209999999999999,13170862.88587367,20.07864454673821,7.558978474564201,3.0845343238271,172.441118336265,23.56450388728551,16.82312232243226,34.29067256758938,5.428790391900541,0.0,5.969305287951849,4.794537184071822,18.55934580036867,0.0,0.0,0.0,24.26546827384644,17.95713863492315,20.54691515731961,32.57277151891561,16.93854964405889,0.0,9.551078168738563,0.0,0.0,14.21959508255507,70.40769624159827,0,28.51010885182281,10.16565334570059,8.78083009534964,11.49902366656781,0.0,34.84650593408618,4.736862953800049,11.63444168209179,10.35798867576882,52.1981636129623,0.0,27.98032954136204,0,103.79,51.00213131771568,19.08601681065917,4.39041504767482,11.32369891057144,5.749511833283905,18.00421726383343,43.76895295835013,0.0,0.0,9.720841474747257,9.154013890853395,46.41025249760722,0.0,29.13329801131721,9.525152632627382,-2.965867984411905,-4.760340856600775,6.034599927155843,3.634508704327497,0.0,2.488397067977523,0.09523809523809523,31,1,8,0,0,0,2,2,4,8,1,10,4,0,0,0,4,3.424700000000002,104.5143,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,37.48381380767396,195.8070553449822,5.223776223776224,13.28870260141093,13.28870260141093,0.01590561224489795,-0.8342049844629196,0.7995694176010726,26.88888888888889,381.4970000000003,358.3130000000002,381.139864596,140,0,0.3113559743462792,-0.4807614870763006,0.4807614870763006,0.3113559743462792,1.074074074074074,1.851851851851852,2.62962962962963,32.13356132704136,9.710831309707126,2.52588730630809,-2.296213085958311,2.505190381140504,-2.359308021944849,7.11971798231701,-0.1428893833760966,3.074884061449584,1.57437486608979,903.7817537043608,18.543241116511,15.18772168421435,16.00421826514207,13.14786704554084,9.874077165876114,10.69057374680384,7.991591409957018,9.181314114842436,6.466888809193879,7.796791743646318,5.297922260830101,6.834503947546778,-2.14,2662751.200925373,16.99218976212739,6.481650906409711,2.628616936661512,162.367784130631,10.00643712569118,0.0,0.0,5.907179729351506,0.0,5.969305287951849,9.589074368143644,0.0,0.0,11.33678587793474,24.61992282831084,61.28165128110867,21.98643706799874,11.83581209232279,14.69560176298435,28.90065716992165,0.0,0.0,11.83581209232279,44.44283578371746,11.44466613676305,51.21303271310464,0,0.0,4.899909730850478,5.687386274683562,0.0,11.33678587793474,23.52776881805664,28.85153923692167,11.83581209232279,46.06156828573602,30.33183534230805,0.0,0.0,0,57.61,17.80511738027464,14.69560176298435,0.0,11.8250857755129,6.544756405912575,36.93412425808459,28.15938912495161,4.899909730850478,41.66862122024278,0.0,0.0,0.0,1.826320809187872,30.06655782078671,10.13085112748803,3.154115777483834,-1.874353085369948,9.662200273011164,6.410001721856776,0.6243055555555553,0.0,0.4545454545454545,27,1,4,2,1,3,1,1,2,3,1,5,2,0,1,1,5,4.020500000000003,105.4338,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,1090.159853773225,1090.159853773225,1.0,13.04816232048375,13.04816232048375,0.07784060846560825,-4.856509826152685,0.8165504204530931,11.78947368421053,275.186,267.122,275.051775776,102,0,0.4177254190523174,-0.4930848955829701,0.4930848955829701,0.4177254190523174,1.526315789473684,2.210526315789474,2.789473684210526,19.4131866631641,10.06509718911704,2.396456280736108,-2.119154553061634,2.390126884862398,-2.158788348063537,5.977630241409909,-0.1364930210247719,2.690074154014463,2.771296934073825,635.9620773898067,14.20674230225704,9.576487836831456,9.576487836831456,8.858390573146595,5.162278131100954,5.162278131100954,3.535923667092031,3.535923667092031,2.342205252516615,2.342205252516615,1.630188567589122,1.630188567589122,-2.32,17391.3294057035,13.11969206199709,4.410278325370042,2.181019754093585,103.755653350656,9.843390348640755,0.0,5.647177220767728,5.879988336435371,0.0,12.14560380539533,0.0,14.87719751332007,18.26992695132549,0.0,0.0,6.923737199690624,6.196843571613076,23.12000916237171,27.80917267573703,17.00270672318437,0.0,15.18134213754928,0.0,13.1000357171341,6.606881964512918,17.32374655500707,0,5.879988336435371,0.0,13.17124514302446,5.879988336435371,0.0,32.86405678485475,10.91316147124352,0.0,22.84517736715643,6.196843571613076,0.0,11.03340143523252,0,88.10000000000001,34.53871933968948,23.07230972193699,0.0,12.25405918528065,0.0,6.196843571613076,6.923737199690624,0.0,5.098681808301038,14.81952328304829,0.0,43.68241213151927,0.0,15.09085978835979,14.10552264424288,-2.417941232048374,-1.966853269085412,0.0,-4.130884826152685,1.386884763164525,0.0,0.3,19,2,6,0,0,0,0,2,2,5,2,9,2,0,0,0,2,1.859,56.51200000000002,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84,1078.062506064102,1078.062506064102,1.0,13.2750425170068,13.2750425170068,0.2984027777777776,-4.769814814814816,0.6948944628614804,43.05263157894737,278.2739999999999,261.1379999999999,278.124212444,108,0,0.4176125900668601,-0.3796508016303194,0.4176125900668601,0.3796508016303194,1.368421052631579,2.105263157894737,2.789473684210526,19.41366151621208,9.646574636746056,2.700382134000677,-2.564458200138379,2.537213060423449,-2.734496992749512,5.799788978650875,-0.3068662654719637,2.719397046376478,2.079064551370695,412.2689012619963,13.88890505706126,10.46366663798692,10.46366663798692,8.812114049478808,6.657931136039132,6.657931136039132,5.793567008209623,5.793567008209623,4.914505755297609,4.914505755297609,4.097730218649723,4.097730218649723,-0.8200000000000001,21798.68672375385,13.17643348613715,3.849781465350032,1.572191299841892,108.4981787404345,10.00643712569118,0.0,5.601050810983688,5.907179729351506,0.0,6.176298517443475,10.11132578807815,0.0,13.17124514302446,0.0,6.42082162292601,19.26246486877803,19.00741885798654,12.08368165829592,23.07230972193699,5.907179729351506,0.0,10.21669833485681,5.917906046161393,49.54431747842712,13.08951281182515,0.0,0,0.0,5.316788604006331,13.17124514302446,0.0,0.0,46.4433390306649,4.794537184071822,5.917906046161393,32.10410811463005,0.0,0.0,0.0,0,52.57,35.68611676223598,23.07230972193699,0.0,0.0,32.35197768060318,6.42082162292601,4.899909730850478,0.0,0.0,5.316788604006331,0.0,39.82512755102041,0.0,13.53847174981103,13.27953703703704,-3.878773148148147,-1.558402777777778,0.0,-3.385967970521543,0.9300075585789869,0.0,0.9166666666666666,19,2,4,1,2,3,0,0,0,3,2,7,0,1,2,3,3,1.0018,60.02650000000003,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,35.66810825270854,980.8729769494851,27.5,12.14474507603521,12.14474507603521,0.1718534603924209,-0.1718534603924209,0.6047031104297783,26.08,336.4310000000002,312.239,336.172544628,130,0,0.3392266543205209,-0.489106384800468,0.489106384800468,0.3392266543205209,1.24,2.08,2.88,16.47810383495802,9.487770914811406,2.506209368130441,-2.559334344925756,2.58639677817292,-2.484329208414236,5.826459112333189,-0.01148865095981526,3.101766731976377,1.402683421512608,947.6340497922274,17.18143379694521,14.93148717364863,14.93148717364863,12.03684327154,9.44155945924965,9.44155945924965,8.468140700974086,8.468140700974086,6.93325225843218,6.93325225843218,5.161155724615649,5.161155724615649,-2.03,918321.465735854,15.24260572830549,5.232343055150642,2.209626145418531,147.2301027991758,9.154013890853395,17.93941393943906,0.0,0.0,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,19.92349450621513,72.6242008350391,17.0160427746234,0.0,9.154013890853395,10.96924435610704,0.0,0.0,17.25080256171957,45.95158251401131,6.606881964512918,51.39525232883177,0,5.749511833283905,10.36244927287804,0.0,5.749511833283905,0.0,6.606881964512918,12.84164324585202,17.25080256171957,44.23684225155327,39.05991396341314,0.0,10.96924435610704,0,39.44,0.0,4.794537184071822,0.0,5.625586319077987,23.52279862171333,41.87955845438512,23.97819926761828,0.0,12.13273413692322,25.98986157467674,9.154013890853395,11.61973466238347,0.0,12.14474507603521,1.068796296296296,4.386141503005907,2.291617338265031,5.947224807361216,7.726585021097835,5.398488628888368,0.0,0.5,25,0,3,4,0,4,1,1,2,3,0,3,3,1,0,1,6,4.652900000000004,98.08200000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
